seed,episode,agent,return
23,123,Improved FQL-GTA,15.0
23,124,Baseline FQL,17.0
23,124,Improved FQL-GTA,15.0
23,125,Baseline FQL,15.0
23,125,Improved FQL-GTA,13.0
23,126,Baseline FQL,13.0
23,126,Improved FQL-GTA,13.0
23,127,Baseline FQL,19.0
23,127,Improved FQL-GTA,23.0
23,128,Baseline FQL,13.0
23,128,Improved FQL-GTA,21.0
23,129,Baseline FQL,13.0
23,129,Improved FQL-GTA,20.0
23,130,Baseline FQL,23.0
23,130,Improved FQL-GTA,20.0
23,131,Baseline FQL,25.0
23,131,Improved FQL-GTA,29.0
23,132,Baseline FQL,23.0
23,132,Improved FQL-GTA,23.0
23,133,Baseline FQL,17.0
23,133,Improved FQL-GTA,19.0
23,134,Baseline FQL,25.0
23,134,Improved FQL-GTA,33.0
23,135,Baseline FQL,18.0
23,135,Improved FQL-GTA,27.0
23,136,Baseline FQL,18.0
23,136,Improved FQL-GTA,21.0
23,137,Baseline FQL,18.0
23,137,Improved FQL-GTA,28.0
23,138,Baseline FQL,17.0
23,138,Improved FQL-GTA,25.0
23,139,Baseline FQL,19.0
23,139,Improved FQL-GTA,29.0
23,140,Baseline FQL,15.0
23,140,Improved FQL-GTA,21.0
23,141,Baseline FQL,15.0
23,141,Improved FQL-GTA,23.0
23,142,Baseline FQL,22.0
23,142,Improved FQL-GTA,28.0
23,143,Baseline FQL,13.0
23,143,Improved FQL-GTA,15.0
23,144,Baseline FQL,13.0
23,144,Improved FQL-GTA,26.0
23,145,Baseline FQL,15.0
23,145,Improved FQL-GTA,28.0
23,146,Baseline FQL,13.0
23,146,Improved FQL-GTA,17.0
23,147,Baseline FQL,17.0
23,147,Improved FQL-GTA,28.0
23,148,Baseline FQL,11.0
23,148,Improved FQL-GTA,13.0
23,149,Baseline FQL,15.0
23,149,Improved FQL-GTA,26.0
23,150,Baseline FQL,17.0
23,150,Improved FQL-GTA,26.0
23,151,Baseline FQL,21.0
23,151,Improved FQL-GTA,31.0
23,152,Baseline FQL,12.0
23,152,Improved FQL-GTA,13.0
23,153,Baseline FQL,23.0
23,153,Improved FQL-GTA,33.0
23,154,Baseline FQL,13.0
23,154,Improved FQL-GTA,13.0
23,155,Baseline FQL,15.0
23,155,Improved FQL-GTA,24.0
23,156,Baseline FQL,22.0
23,156,Improved FQL-GTA,31.0
23,157,Baseline FQL,11.0
23,157,Improved FQL-GTA,19.0
23,158,Baseline FQL,17.0
23,158,Improved FQL-GTA,30.0
23,159,Baseline FQL,17.0
23,159,Improved FQL-GTA,29.0
23,160,Baseline FQL,17.0
23,160,Improved FQL-GTA,27.0
23,161,Baseline FQL,14.0
23,161,Improved FQL-GTA,23.0
23,162,Baseline FQL,12.0
23,162,Improved FQL-GTA,19.0
23,163,Baseline FQL,20.0
23,163,Improved FQL-GTA,24.0
23,164,Baseline FQL,13.0
23,164,Improved FQL-GTA,13.0
23,165,Baseline FQL,16.0
23,165,Improved FQL-GTA,29.0
23,166,Baseline FQL,13.0
23,166,Improved FQL-GTA,17.0
23,167,Baseline FQL,15.0
23,167,Improved FQL-GTA,26.0
23,168,Baseline FQL,10.0
23,168,Improved FQL-GTA,15.0
23,169,Baseline FQL,22.0
23,169,Improved FQL-GTA,39.0
23,170,Baseline FQL,26.0
23,170,Improved FQL-GTA,42.0
23,171,Baseline FQL,14.0
23,171,Improved FQL-GTA,34.0
23,172,Baseline FQL,20.0
23,172,Improved FQL-GTA,89.0
23,173,Baseline FQL,13.0
23,173,Improved FQL-GTA,30.0
23,174,Baseline FQL,13.0
23,174,Improved FQL-GTA,28.0
23,175,Baseline FQL,12.0
23,175,Improved FQL-GTA,19.0
23,176,Baseline FQL,23.0
23,176,Improved FQL-GTA,59.0
23,177,Baseline FQL,24.0
23,177,Improved FQL-GTA,361.0
23,178,Baseline FQL,22.0
23,178,Improved FQL-GTA,249.0
23,179,Baseline FQL,17.0
23,179,Improved FQL-GTA,299.0
23,180,Baseline FQL,11.0
23,180,Improved FQL-GTA,65.0
23,181,Baseline FQL,23.0
23,181,Improved FQL-GTA,33.0
23,182,Baseline FQL,17.0
23,182,Improved FQL-GTA,165.0
23,183,Baseline FQL,12.0
23,183,Improved FQL-GTA,227.0
23,184,Baseline FQL,10.0
23,184,Improved FQL-GTA,198.0
23,185,Baseline FQL,11.0
23,185,Improved FQL-GTA,252.0
23,186,Baseline FQL,19.0
23,186,Improved FQL-GTA,214.0
23,187,Baseline FQL,15.0
23,187,Improved FQL-GTA,216.0
23,188,Baseline FQL,16.0
23,188,Improved FQL-GTA,135.0
23,189,Baseline FQL,18.0
23,189,Improved FQL-GTA,165.0
23,190,Baseline FQL,17.0
23,190,Improved FQL-GTA,147.0
23,191,Baseline FQL,17.0
23,191,Improved FQL-GTA,187.0
23,192,Baseline FQL,23.0
23,192,Improved FQL-GTA,13.0
23,193,Baseline FQL,9.0
23,193,Improved FQL-GTA,236.0
23,194,Baseline FQL,18.0
23,194,Improved FQL-GTA,260.0
23,195,Baseline FQL,13.0
23,195,Improved FQL-GTA,139.0
23,196,Baseline FQL,10.0
23,196,Improved FQL-GTA,227.0
23,197,Baseline FQL,11.0
23,197,Improved FQL-GTA,252.0
23,198,Baseline FQL,11.0
23,198,Improved FQL-GTA,224.0
23,199,Baseline FQL,14.0
23,199,Improved FQL-GTA,15.0
23,200,Baseline FQL,18.0
23,200,Improved FQL-GTA,266.0
23,201,Baseline FQL,14.0
23,201,Improved FQL-GTA,277.0
23,202,Baseline FQL,15.0
23,202,Improved FQL-GTA,263.0
23,203,Baseline FQL,10.0
23,203,Improved FQL-GTA,16.0
23,204,Baseline FQL,14.0
23,204,Improved FQL-GTA,231.0
23,205,Baseline FQL,21.0
23,205,Improved FQL-GTA,270.0
23,206,Baseline FQL,17.0
23,206,Improved FQL-GTA,114.0
23,207,Baseline FQL,20.0
23,207,Improved FQL-GTA,330.0
23,208,Baseline FQL,11.0
23,208,Improved FQL-GTA,246.0
23,209,Baseline FQL,19.0
23,209,Improved FQL-GTA,239.0
23,210,Baseline FQL,15.0
23,210,Improved FQL-GTA,230.0
23,211,Baseline FQL,22.0
23,211,Improved FQL-GTA,157.0
23,212,Baseline FQL,19.0
23,212,Improved FQL-GTA,14.0
23,213,Baseline FQL,22.0
23,213,Improved FQL-GTA,355.0
23,214,Baseline FQL,13.0
23,214,Improved FQL-GTA,271.0
23,215,Baseline FQL,20.0
23,215,Improved FQL-GTA,285.0
23,216,Baseline FQL,10.0
23,216,Improved FQL-GTA,201.0
23,217,Baseline FQL,12.0
23,217,Improved FQL-GTA,198.0
23,218,Baseline FQL,18.0
23,218,Improved FQL-GTA,231.0
23,219,Baseline FQL,13.0
23,219,Improved FQL-GTA,207.0
23,220,Baseline FQL,16.0
23,220,Improved FQL-GTA,17.0
23,221,Baseline FQL,13.0
23,221,Improved FQL-GTA,289.0
23,222,Baseline FQL,17.0
23,222,Improved FQL-GTA,327.0
23,223,Baseline FQL,21.0
23,223,Improved FQL-GTA,324.0
23,224,Baseline FQL,12.0
23,224,Improved FQL-GTA,265.0
23,225,Baseline FQL,16.0
23,225,Improved FQL-GTA,246.0
23,226,Baseline FQL,21.0
23,226,Improved FQL-GTA,236.0
23,227,Baseline FQL,11.0
23,227,Improved FQL-GTA,210.0
23,228,Baseline FQL,22.0
23,228,Improved FQL-GTA,134.0
23,229,Baseline FQL,20.0
23,229,Improved FQL-GTA,313.0
23,230,Baseline FQL,12.0
23,230,Improved FQL-GTA,283.0
23,231,Baseline FQL,25.0
23,231,Improved FQL-GTA,282.0
23,232,Baseline FQL,13.0
23,232,Improved FQL-GTA,266.0
23,233,Baseline FQL,13.0
23,233,Improved FQL-GTA,245.0
23,234,Baseline FQL,9.0
23,234,Improved FQL-GTA,208.0
23,235,Baseline FQL,21.0
23,235,Improved FQL-GTA,194.0
23,236,Baseline FQL,17.0
23,236,Improved FQL-GTA,192.0
23,237,Baseline FQL,19.0
23,237,Improved FQL-GTA,208.0
23,238,Baseline FQL,21.0
23,238,Improved FQL-GTA,248.0
23,239,Baseline FQL,20.0
23,239,Improved FQL-GTA,252.0
23,240,Baseline FQL,18.0
23,240,Improved FQL-GTA,230.0
23,241,Baseline FQL,32.0
23,241,Improved FQL-GTA,168.0
23,242,Baseline FQL,25.0
23,242,Improved FQL-GTA,334.0
23,243,Baseline FQL,18.0
23,243,Improved FQL-GTA,301.0
23,244,Baseline FQL,18.0
23,244,Improved FQL-GTA,270.0
23,245,Baseline FQL,22.0
23,245,Improved FQL-GTA,276.0
23,246,Baseline FQL,17.0
23,246,Improved FQL-GTA,231.0
23,247,Baseline FQL,25.0
23,247,Improved FQL-GTA,240.0
23,248,Baseline FQL,24.0
23,248,Improved FQL-GTA,221.0
23,249,Baseline FQL,21.0
23,249,Improved FQL-GTA,239.0
23,250,Baseline FQL,20.0
23,250,Improved FQL-GTA,240.0
23,251,Baseline FQL,19.0
23,251,Improved FQL-GTA,206.0
23,252,Baseline FQL,21.0
23,252,Improved FQL-GTA,217.0
23,253,Baseline FQL,26.0
23,253,Improved FQL-GTA,253.0
23,254,Baseline FQL,24.0
23,254,Improved FQL-GTA,243.0
23,255,Baseline FQL,25.0
23,255,Improved FQL-GTA,159.0
23,256,Baseline FQL,21.0
23,256,Improved FQL-GTA,311.0
23,257,Baseline FQL,30.0
23,257,Improved FQL-GTA,301.0
23,258,Baseline FQL,21.0
23,258,Improved FQL-GTA,268.0
23,259,Baseline FQL,32.0
23,259,Improved FQL-GTA,269.0
23,260,Baseline FQL,18.0
23,260,Improved FQL-GTA,256.0
23,261,Baseline FQL,28.0
23,261,Improved FQL-GTA,269.0
23,262,Baseline FQL,26.0
23,262,Improved FQL-GTA,244.0
23,263,Baseline FQL,17.0
23,263,Improved FQL-GTA,233.0
23,264,Baseline FQL,33.0
23,264,Improved FQL-GTA,17.0
23,265,Baseline FQL,34.0
23,265,Improved FQL-GTA,352.0
23,266,Baseline FQL,18.0
23,266,Improved FQL-GTA,353.0
23,267,Baseline FQL,27.0
23,267,Improved FQL-GTA,384.0
23,268,Baseline FQL,28.0
23,268,Improved FQL-GTA,418.0
23,269,Baseline FQL,26.0
23,269,Improved FQL-GTA,376.0
23,270,Baseline FQL,22.0
23,270,Improved FQL-GTA,314.0
23,271,Baseline FQL,29.0
23,271,Improved FQL-GTA,311.0
23,272,Baseline FQL,24.0
23,272,Improved FQL-GTA,307.0
23,273,Baseline FQL,16.0
23,273,Improved FQL-GTA,322.0
23,274,Baseline FQL,32.0
23,274,Improved FQL-GTA,327.0
23,275,Baseline FQL,26.0
23,275,Improved FQL-GTA,306.0
23,276,Baseline FQL,24.0
23,276,Improved FQL-GTA,249.0
23,277,Baseline FQL,21.0
23,277,Improved FQL-GTA,303.0
23,278,Baseline FQL,17.0
23,278,Improved FQL-GTA,295.0
23,279,Baseline FQL,22.0
23,279,Improved FQL-GTA,274.0
23,280,Baseline FQL,16.0
23,280,Improved FQL-GTA,227.0
23,281,Baseline FQL,19.0
23,281,Improved FQL-GTA,239.0
23,282,Baseline FQL,26.0
23,282,Improved FQL-GTA,233.0
23,283,Baseline FQL,24.0
23,283,Improved FQL-GTA,241.0
23,284,Baseline FQL,28.0
23,284,Improved FQL-GTA,265.0
23,285,Baseline FQL,20.0
23,285,Improved FQL-GTA,244.0
23,286,Baseline FQL,17.0
23,286,Improved FQL-GTA,257.0
23,287,Baseline FQL,14.0
23,287,Improved FQL-GTA,269.0
23,288,Baseline FQL,21.0
23,288,Improved FQL-GTA,236.0
23,289,Baseline FQL,34.0
23,289,Improved FQL-GTA,244.0
23,290,Baseline FQL,27.0
23,290,Improved FQL-GTA,249.0
23,291,Baseline FQL,22.0
23,291,Improved FQL-GTA,246.0
23,292,Baseline FQL,20.0
23,292,Improved FQL-GTA,230.0
23,293,Baseline FQL,28.0
23,293,Improved FQL-GTA,212.0
23,294,Baseline FQL,16.0
23,294,Improved FQL-GTA,11.0
23,295,Baseline FQL,15.0
23,295,Improved FQL-GTA,500.0
23,296,Baseline FQL,19.0
23,296,Improved FQL-GTA,500.0
23,297,Baseline FQL,23.0
23,297,Improved FQL-GTA,385.0
23,298,Baseline FQL,42.0
23,298,Improved FQL-GTA,453.0
23,299,Baseline FQL,21.0
23,299,Improved FQL-GTA,437.0
23,300,Baseline FQL,39.0
23,300,Improved FQL-GTA,500.0
23,301,Baseline FQL,15.0
23,301,Improved FQL-GTA,437.0
23,302,Baseline FQL,46.0
23,302,Improved FQL-GTA,474.0
23,303,Baseline FQL,32.0
23,303,Improved FQL-GTA,397.0
23,304,Baseline FQL,16.0
23,304,Improved FQL-GTA,332.0
23,305,Baseline FQL,56.0
23,305,Improved FQL-GTA,389.0
23,306,Baseline FQL,21.0
23,306,Improved FQL-GTA,362.0
23,307,Baseline FQL,40.0
23,307,Improved FQL-GTA,412.0
23,308,Baseline FQL,21.0
23,308,Improved FQL-GTA,500.0
23,309,Baseline FQL,48.0
23,309,Improved FQL-GTA,500.0
23,310,Baseline FQL,40.0
23,310,Improved FQL-GTA,16.0
23,311,Baseline FQL,24.0
23,311,Improved FQL-GTA,500.0
23,312,Baseline FQL,59.0
23,312,Improved FQL-GTA,472.0
23,313,Baseline FQL,28.0
23,313,Improved FQL-GTA,500.0
23,314,Baseline FQL,18.0
23,314,Improved FQL-GTA,500.0
23,315,Baseline FQL,38.0
23,315,Improved FQL-GTA,500.0
23,316,Baseline FQL,15.0
23,316,Improved FQL-GTA,500.0
23,317,Baseline FQL,16.0
23,317,Improved FQL-GTA,500.0
23,318,Baseline FQL,34.0
23,318,Improved FQL-GTA,500.0
23,319,Baseline FQL,45.0
23,319,Improved FQL-GTA,438.0
23,320,Baseline FQL,30.0
23,320,Improved FQL-GTA,295.0
23,321,Baseline FQL,211.0
23,321,Improved FQL-GTA,265.0
23,322,Baseline FQL,30.0
23,322,Improved FQL-GTA,471.0
23,323,Baseline FQL,42.0
23,323,Improved FQL-GTA,500.0
23,324,Baseline FQL,50.0
23,324,Improved FQL-GTA,500.0
23,325,Baseline FQL,49.0
23,325,Improved FQL-GTA,500.0
23,326,Baseline FQL,52.0
23,326,Improved FQL-GTA,500.0
23,327,Baseline FQL,36.0
23,327,Improved FQL-GTA,500.0
23,328,Baseline FQL,54.0
23,328,Improved FQL-GTA,500.0
23,329,Baseline FQL,179.0
23,329,Improved FQL-GTA,477.0
23,330,Baseline FQL,72.0
23,330,Improved FQL-GTA,500.0
23,331,Baseline FQL,28.0
23,331,Improved FQL-GTA,500.0
23,332,Baseline FQL,57.0
23,332,Improved FQL-GTA,500.0
23,333,Baseline FQL,52.0
23,333,Improved FQL-GTA,500.0
23,334,Baseline FQL,50.0
23,334,Improved FQL-GTA,500.0
23,335,Baseline FQL,101.0
23,335,Improved FQL-GTA,500.0
23,336,Baseline FQL,187.0
23,336,Improved FQL-GTA,500.0
23,337,Baseline FQL,41.0
23,337,Improved FQL-GTA,481.0
23,338,Baseline FQL,37.0
23,338,Improved FQL-GTA,500.0
23,339,Baseline FQL,66.0
23,339,Improved FQL-GTA,500.0
23,340,Baseline FQL,36.0
23,340,Improved FQL-GTA,500.0
23,341,Baseline FQL,77.0
23,341,Improved FQL-GTA,500.0
23,342,Baseline FQL,31.0
23,342,Improved FQL-GTA,424.0
23,343,Baseline FQL,293.0
23,343,Improved FQL-GTA,500.0
23,344,Baseline FQL,193.0
23,344,Improved FQL-GTA,500.0
23,345,Baseline FQL,126.0
23,345,Improved FQL-GTA,416.0
23,346,Baseline FQL,73.0
23,346,Improved FQL-GTA,350.0
23,347,Baseline FQL,135.0
23,347,Improved FQL-GTA,14.0
23,348,Baseline FQL,48.0
23,348,Improved FQL-GTA,218.0
23,349,Baseline FQL,204.0
23,349,Improved FQL-GTA,333.0
23,350,Baseline FQL,310.0
23,350,Improved FQL-GTA,402.0
23,351,Baseline FQL,106.0
23,351,Improved FQL-GTA,450.0
23,352,Baseline FQL,73.0
23,352,Improved FQL-GTA,500.0
23,353,Baseline FQL,100.0
23,353,Improved FQL-GTA,500.0
23,354,Baseline FQL,40.0
23,354,Improved FQL-GTA,500.0
23,355,Baseline FQL,152.0
23,355,Improved FQL-GTA,500.0
23,356,Baseline FQL,117.0
23,356,Improved FQL-GTA,470.0
23,357,Baseline FQL,198.0
23,357,Improved FQL-GTA,500.0
23,358,Baseline FQL,238.0
23,358,Improved FQL-GTA,500.0
23,359,Baseline FQL,30.0
23,359,Improved FQL-GTA,500.0
23,360,Baseline FQL,189.0
23,360,Improved FQL-GTA,500.0
23,361,Baseline FQL,143.0
23,361,Improved FQL-GTA,500.0
23,362,Baseline FQL,110.0
23,362,Improved FQL-GTA,500.0
23,363,Baseline FQL,214.0
23,363,Improved FQL-GTA,465.0
23,364,Baseline FQL,231.0
23,364,Improved FQL-GTA,432.0
23,365,Baseline FQL,236.0
23,365,Improved FQL-GTA,378.0
23,366,Baseline FQL,177.0
23,366,Improved FQL-GTA,500.0
23,367,Baseline FQL,199.0
23,367,Improved FQL-GTA,500.0
23,368,Baseline FQL,174.0
23,368,Improved FQL-GTA,500.0
23,369,Baseline FQL,154.0
23,369,Improved FQL-GTA,500.0
23,370,Baseline FQL,223.0
23,370,Improved FQL-GTA,445.0
23,371,Baseline FQL,233.0
23,371,Improved FQL-GTA,275.0
23,372,Baseline FQL,99.0
23,372,Improved FQL-GTA,500.0
23,373,Baseline FQL,213.0
23,373,Improved FQL-GTA,344.0
23,374,Baseline FQL,173.0
23,374,Improved FQL-GTA,381.0
23,375,Baseline FQL,168.0
23,375,Improved FQL-GTA,406.0
23,376,Baseline FQL,81.0
23,376,Improved FQL-GTA,327.0
23,377,Baseline FQL,129.0
23,377,Improved FQL-GTA,500.0
23,378,Baseline FQL,128.0
23,378,Improved FQL-GTA,500.0
23,379,Baseline FQL,92.0
23,379,Improved FQL-GTA,500.0
23,380,Baseline FQL,427.0
23,380,Improved FQL-GTA,420.0
23,381,Baseline FQL,236.0
23,381,Improved FQL-GTA,500.0
23,382,Baseline FQL,307.0
23,382,Improved FQL-GTA,500.0
23,383,Baseline FQL,248.0
23,383,Improved FQL-GTA,500.0
23,384,Baseline FQL,213.0
23,384,Improved FQL-GTA,500.0
23,385,Baseline FQL,215.0
23,385,Improved FQL-GTA,500.0
23,386,Baseline FQL,190.0
23,386,Improved FQL-GTA,357.0
23,387,Baseline FQL,162.0
23,387,Improved FQL-GTA,249.0
23,388,Baseline FQL,275.0
23,388,Improved FQL-GTA,470.0
23,389,Baseline FQL,132.0
23,389,Improved FQL-GTA,500.0
23,390,Baseline FQL,251.0
23,390,Improved FQL-GTA,500.0
23,391,Baseline FQL,158.0
23,391,Improved FQL-GTA,500.0
23,392,Baseline FQL,241.0
23,392,Improved FQL-GTA,273.0
23,393,Baseline FQL,366.0
23,393,Improved FQL-GTA,265.0
23,394,Baseline FQL,260.0
23,394,Improved FQL-GTA,17.0
23,395,Baseline FQL,258.0
23,395,Improved FQL-GTA,254.0
23,396,Baseline FQL,253.0
23,396,Improved FQL-GTA,479.0
23,397,Baseline FQL,245.0
23,397,Improved FQL-GTA,500.0
23,398,Baseline FQL,221.0
23,398,Improved FQL-GTA,428.0
23,399,Baseline FQL,248.0
23,399,Improved FQL-GTA,500.0
23,400,Baseline FQL,231.0
23,400,Improved FQL-GTA,500.0
23,401,Baseline FQL,208.0
23,401,Improved FQL-GTA,427.0
23,402,Baseline FQL,232.0
23,402,Improved FQL-GTA,380.0
23,403,Baseline FQL,265.0
23,403,Improved FQL-GTA,500.0
23,404,Baseline FQL,436.0
23,404,Improved FQL-GTA,432.0
23,405,Baseline FQL,181.0
23,405,Improved FQL-GTA,297.0
23,406,Baseline FQL,220.0
23,406,Improved FQL-GTA,384.0
23,407,Baseline FQL,245.0
23,407,Improved FQL-GTA,298.0
23,408,Baseline FQL,210.0
23,408,Improved FQL-GTA,255.0
23,409,Baseline FQL,217.0
23,409,Improved FQL-GTA,285.0
23,410,Baseline FQL,236.0
23,410,Improved FQL-GTA,280.0
23,411,Baseline FQL,281.0
23,411,Improved FQL-GTA,260.0
23,412,Baseline FQL,266.0
23,412,Improved FQL-GTA,248.0
23,413,Baseline FQL,301.0
23,413,Improved FQL-GTA,20.0
23,414,Baseline FQL,277.0
23,414,Improved FQL-GTA,500.0
23,415,Baseline FQL,258.0
23,415,Improved FQL-GTA,500.0
23,416,Baseline FQL,212.0
23,416,Improved FQL-GTA,500.0
23,417,Baseline FQL,255.0
23,417,Improved FQL-GTA,500.0
23,418,Baseline FQL,292.0
23,418,Improved FQL-GTA,500.0
23,419,Baseline FQL,344.0
23,419,Improved FQL-GTA,500.0
23,420,Baseline FQL,383.0
23,420,Improved FQL-GTA,500.0
23,421,Baseline FQL,227.0
23,421,Improved FQL-GTA,500.0
23,422,Baseline FQL,268.0
23,422,Improved FQL-GTA,500.0
23,423,Baseline FQL,275.0
23,423,Improved FQL-GTA,500.0
23,424,Baseline FQL,282.0
23,424,Improved FQL-GTA,500.0
23,425,Baseline FQL,245.0
23,425,Improved FQL-GTA,500.0
23,426,Baseline FQL,458.0
23,426,Improved FQL-GTA,455.0
23,427,Baseline FQL,276.0
23,427,Improved FQL-GTA,500.0
23,428,Baseline FQL,258.0
23,428,Improved FQL-GTA,500.0
23,429,Baseline FQL,226.0
23,429,Improved FQL-GTA,500.0
23,430,Baseline FQL,264.0
23,430,Improved FQL-GTA,500.0
23,431,Baseline FQL,229.0
23,431,Improved FQL-GTA,500.0
23,432,Baseline FQL,347.0
23,432,Improved FQL-GTA,500.0
23,433,Baseline FQL,233.0
23,433,Improved FQL-GTA,500.0
23,434,Baseline FQL,244.0
23,434,Improved FQL-GTA,478.0
23,435,Baseline FQL,252.0
23,435,Improved FQL-GTA,493.0
23,436,Baseline FQL,487.0
23,436,Improved FQL-GTA,376.0
23,437,Baseline FQL,47.0
23,437,Improved FQL-GTA,385.0
23,438,Baseline FQL,283.0
23,438,Improved FQL-GTA,500.0
23,439,Baseline FQL,272.0
23,439,Improved FQL-GTA,500.0
23,440,Baseline FQL,288.0
23,440,Improved FQL-GTA,500.0
23,441,Baseline FQL,500.0
23,441,Improved FQL-GTA,500.0
23,442,Baseline FQL,203.0
23,442,Improved FQL-GTA,500.0
23,443,Baseline FQL,233.0
23,443,Improved FQL-GTA,500.0
23,444,Baseline FQL,219.0
23,444,Improved FQL-GTA,500.0
23,445,Baseline FQL,226.0
23,445,Improved FQL-GTA,500.0
23,446,Baseline FQL,250.0
23,446,Improved FQL-GTA,500.0
23,447,Baseline FQL,240.0
23,447,Improved FQL-GTA,500.0
23,448,Baseline FQL,297.0
23,448,Improved FQL-GTA,389.0
23,449,Baseline FQL,275.0
23,449,Improved FQL-GTA,331.0
23,450,Baseline FQL,248.0
23,450,Improved FQL-GTA,500.0
23,451,Baseline FQL,270.0
23,451,Improved FQL-GTA,500.0
23,452,Baseline FQL,232.0
23,452,Improved FQL-GTA,500.0
23,453,Baseline FQL,247.0
23,453,Improved FQL-GTA,500.0
23,454,Baseline FQL,265.0
23,454,Improved FQL-GTA,500.0
23,455,Baseline FQL,228.0
23,455,Improved FQL-GTA,500.0
23,456,Baseline FQL,316.0
23,456,Improved FQL-GTA,375.0
23,457,Baseline FQL,238.0
23,457,Improved FQL-GTA,14.0
23,458,Baseline FQL,234.0
23,458,Improved FQL-GTA,500.0
23,459,Baseline FQL,233.0
23,459,Improved FQL-GTA,500.0
23,460,Baseline FQL,249.0
23,460,Improved FQL-GTA,500.0
23,461,Baseline FQL,317.0
23,461,Improved FQL-GTA,458.0
23,462,Baseline FQL,304.0
23,462,Improved FQL-GTA,500.0
23,463,Baseline FQL,354.0
23,463,Improved FQL-GTA,438.0
23,464,Baseline FQL,267.0
23,464,Improved FQL-GTA,467.0
23,465,Baseline FQL,239.0
23,465,Improved FQL-GTA,500.0
23,466,Baseline FQL,362.0
23,466,Improved FQL-GTA,473.0
23,467,Baseline FQL,232.0
23,467,Improved FQL-GTA,500.0
23,468,Baseline FQL,300.0
23,468,Improved FQL-GTA,414.0
23,469,Baseline FQL,225.0
23,469,Improved FQL-GTA,400.0
23,470,Baseline FQL,316.0
23,470,Improved FQL-GTA,403.0
23,471,Baseline FQL,214.0
23,471,Improved FQL-GTA,439.0
23,472,Baseline FQL,206.0
23,472,Improved FQL-GTA,484.0
23,473,Baseline FQL,218.0
23,473,Improved FQL-GTA,422.0
23,474,Baseline FQL,233.0
23,474,Improved FQL-GTA,346.0
23,475,Baseline FQL,218.0
23,475,Improved FQL-GTA,413.0
23,476,Baseline FQL,231.0
23,476,Improved FQL-GTA,500.0
23,477,Baseline FQL,266.0
23,477,Improved FQL-GTA,345.0
23,478,Baseline FQL,232.0
23,478,Improved FQL-GTA,421.0
23,479,Baseline FQL,426.0
23,479,Improved FQL-GTA,498.0
23,480,Baseline FQL,242.0
23,480,Improved FQL-GTA,488.0
23,481,Baseline FQL,269.0
23,481,Improved FQL-GTA,500.0
23,482,Baseline FQL,277.0
23,482,Improved FQL-GTA,500.0
23,483,Baseline FQL,284.0
23,483,Improved FQL-GTA,500.0
23,484,Baseline FQL,268.0
23,484,Improved FQL-GTA,500.0
23,485,Baseline FQL,284.0
23,485,Improved FQL-GTA,500.0
23,486,Baseline FQL,261.0
23,486,Improved FQL-GTA,500.0
23,487,Baseline FQL,230.0
23,487,Improved FQL-GTA,500.0
23,488,Baseline FQL,327.0
23,488,Improved FQL-GTA,500.0
23,489,Baseline FQL,262.0
23,489,Improved FQL-GTA,500.0
23,490,Baseline FQL,302.0
23,490,Improved FQL-GTA,500.0
23,491,Baseline FQL,325.0
23,491,Improved FQL-GTA,500.0
23,492,Baseline FQL,245.0
23,492,Improved FQL-GTA,500.0
23,493,Baseline FQL,234.0
23,493,Improved FQL-GTA,500.0
23,494,Baseline FQL,261.0
23,494,Improved FQL-GTA,500.0
23,495,Baseline FQL,304.0
23,495,Improved FQL-GTA,500.0
23,496,Baseline FQL,185.0
23,496,Improved FQL-GTA,500.0
23,497,Baseline FQL,211.0
23,497,Improved FQL-GTA,500.0
23,498,Baseline FQL,197.0
23,498,Improved FQL-GTA,500.0
23,499,Baseline FQL,226.0
23,499,Improved FQL-GTA,500.0
23,500,Baseline FQL,275.0
23,500,Improved FQL-GTA,500.0
24,1,Baseline FQL,9.0
24,1,Improved FQL-GTA,12.0
24,2,Baseline FQL,13.0
24,2,Improved FQL-GTA,13.0
24,3,Baseline FQL,10.0
24,3,Improved FQL-GTA,47.0
24,4,Baseline FQL,10.0
24,4,Improved FQL-GTA,37.0
24,5,Baseline FQL,9.0
24,5,Improved FQL-GTA,13.0
24,6,Baseline FQL,9.0
24,6,Improved FQL-GTA,34.0
24,7,Baseline FQL,10.0
24,7,Improved FQL-GTA,16.0
24,8,Baseline FQL,11.0
24,8,Improved FQL-GTA,19.0
24,9,Baseline FQL,10.0
24,9,Improved FQL-GTA,11.0
24,10,Baseline FQL,8.0
24,10,Improved FQL-GTA,12.0
24,11,Baseline FQL,10.0
24,11,Improved FQL-GTA,14.0
24,12,Baseline FQL,10.0
24,12,Improved FQL-GTA,38.0
24,13,Baseline FQL,8.0
24,13,Improved FQL-GTA,37.0
24,14,Baseline FQL,13.0
24,14,Improved FQL-GTA,10.0
24,15,Baseline FQL,9.0
24,15,Improved FQL-GTA,16.0
24,16,Baseline FQL,10.0
24,16,Improved FQL-GTA,29.0
24,17,Baseline FQL,8.0
24,17,Improved FQL-GTA,37.0
24,18,Baseline FQL,11.0
24,18,Improved FQL-GTA,36.0
24,19,Baseline FQL,8.0
24,19,Improved FQL-GTA,19.0
24,20,Baseline FQL,13.0
24,20,Improved FQL-GTA,9.0
24,21,Baseline FQL,9.0
24,21,Improved FQL-GTA,64.0
24,22,Baseline FQL,9.0
24,22,Improved FQL-GTA,34.0
